,file_name,file_extension,id,width,height,channel,segmentation,area,bbox,use,bbox_area,bright,lumin,lapla,expos
130,00085.jpeg,jpeg,85,800,512,3,"[[1, 401, 148, 511, 798, 511, 799, 145, 777, 158, 770, 186, 736, 185, 704, 164, 671, 175, 622, 164, 628, 141, 596, 122, 550, 142, 514, 125, 517, 109, 555, 102, 552, 85, 503, 99, 478, 133, 445, 138, 448, 130, 438, 110, 348, 122, 349, 128, 324, 104, 319, 110, 291, 78, 263, 89, 256, 81, 238, 100, 192, 67, 201, 86, 179, 105, 165, 94, 157, 98, 136, 85, 113, 103, 83, 109, 81, 97, 65, 96, 46, 118, 25, 128, 20, 135, 4, 110, 0, 108]]",354756,"[0, 67, 799, 444]",train,86.61,0.34,0.11205680657679742,0.017178830949908113,ok
131,00086.jpeg,jpeg,86,259,194,3,"[[43, 60, 80, 35, 81, 64, 109, 61, 211, 48, 207, 115, 178, 116, 183, 145, 183, 174, 80, 192, 65, 184, 63, 139, 47, 107, 47, 66]]",26376,"[43, 35, 168, 157]",train,52.49,0.4,0.13438005275482534,0.015280564856325101,ok
132,00087.jpeg,jpeg,87,800,533,3,"[[223, 495, 201, 329, 182, 331, 182, 301, 184, 290, 191, 281, 182, 265, 196, 263, 221, 266, 235, 228, 207, 221, 211, 214, 234, 215, 240, 208, 237, 189, 187, 166, 195, 156, 207, 157, 241, 176, 246, 171, 255, 176, 259, 187, 270, 187, 267, 183, 285, 188, 288, 171, 279, 112, 290, 109, 299, 161, 304, 155, 304, 145, 312, 134, 314, 116, 319, 140, 325, 133, 335, 142, 325, 152, 338, 153, 344, 173, 366, 152, 370, 156, 380, 157, 382, 147, 420, 167, 473, 160, 479, 170, 443, 179, 518, 208, 516, 220, 548, 224, 556, 220, 567, 225, 602, 199, 610, 207, 592, 221, 607, 218, 609, 224, 605, 228, 610, 239, 633, 228, 614, 191, 619, 190, 640, 230, 611, 248, 632, 246, 631, 261, 597, 261, 594, 274, 596, 280, 561, 302, 570, 309, 569, 334, 554, 334, 517, 493]]",176788,"[182, 109, 458, 386]",train,41.46,0.44,0.1450019037633815,0.03951701583069159,ok
133,00087.jpeg,jpeg,87,800,533,3,"[[2, 264, 149, 266, 149, 290, 138, 298, 120, 430, 68, 505, 0, 505]]",35909,"[0, 264, 149, 241]",train,8.42,0.44,0.1450019037633815,0.03951701583069159,ok
134,00088.jpeg,jpeg,88,299,168,3,"[[58, 54, 298, 54, 298, 167, 58, 167]]",27120,"[58, 54, 240, 113]",train,53.99,0.47,0.156212090930761,0.014516709541842369,ok
135,00089.jpeg,jpeg,89,283,178,3,"[[12, 69, 236, 69, 236, 156, 12, 156]]",19488,"[12, 69, 224, 87]",train,38.69,0.57,0.18881558102257856,0.028631951455530262,ok
136,00090.jpeg,jpeg,90,800,522,3,"[[1, 133, 799, 133, 799, 521, 1, 521]]",309624,"[1, 133, 798, 388]",train,74.14,0.37,0.12214226016076928,0.017749572212212728,ok
137,00091.jpeg,jpeg,91,259,194,3,"[[1, 36, 257, 36, 257, 193, 1, 193]]",40192,"[1, 36, 256, 157]",train,79.99,0.5,0.1651139660842511,0.009646448099497752,ok
138,00092.jpeg,jpeg,92,600,900,3,"[[38, 565, 60, 585, 68, 580, 154, 657, 439, 692, 485, 672, 513, 502, 526, 502, 531, 472, 442, 470, 413, 440, 413, 416, 395, 425, 365, 413, 359, 421, 350, 407, 333, 419, 315, 425, 297, 437, 285, 433, 283, 422, 271, 422, 267, 440, 243, 448, 204, 445, 176, 449, 164, 445, 137, 454, 116, 463, 106, 452, 69, 463, 54, 513, 60, 523]]",140505,"[38, 407, 493, 285]",train,26.02,0.47,0.15688786492374723,0.029992628409230955,ok
139,00093.jpeg,jpeg,93,327,154,3,"[[114, 0, 228, 0, 228, 120, 114, 120]]",13680,"[114, 0, 114, 120]",train,27.17,0.57,0.18971230045164206,0.00147380589283329,ok
140,00094.jpeg,jpeg,94,275,183,3,"[[36, 53, 125, 53, 125, 83, 36, 83]]",2670,"[36, 53, 89, 30]",train,5.31,0.46,0.15402724123264144,0.00804045779100001,ok
141,00094.jpeg,jpeg,94,275,183,3,"[[1, 93, 195, 93, 195, 182, 1, 182]]",17266,"[1, 93, 194, 89]",train,34.31,0.46,0.15402724123264144,0.00804045779100001,ok
142,00095.jpeg,jpeg,95,800,533,3,"[[162, 125, 654, 125, 654, 425, 162, 425]]",147600,"[162, 125, 492, 300]",train,34.62,0.64,0.21452086475615895,0.00522408040204703,ok
143,00097.jpeg,jpeg,97,800,600,3,"[[53, 111, 726, 111, 726, 528, 53, 528]]",280641,"[53, 111, 673, 417]",train,58.47,0.68,0.226437638888889,8.154552922217188e-06,over-exposed
144,00098.jpeg,jpeg,98,800,533,3,"[[61, 168, 747, 168, 747, 498, 61, 498]]",226380,"[61, 168, 686, 330]",train,53.09,0.51,0.17009279390305213,0.011400862185866324,ok
145,00099.jpeg,jpeg,99,800,600,3,"[[174, 183, 726, 183, 726, 514, 174, 514]]",182712,"[174, 183, 552, 331]",train,38.06,0.45,0.15152338507625265,0.01952589874187082,ok
146,00099.jpeg,jpeg,99,800,600,3,"[[696, 106, 799, 106, 799, 241, 696, 241]]",13905,"[696, 106, 103, 135]",train,2.9,0.45,0.15152338507625265,0.01952589874187082,ok
147,00100.jpeg,jpeg,100,259,194,3,"[[82, 18, 169, 18, 169, 121, 82, 121]]",8961,"[82, 18, 87, 103]",train,17.83,0.47,0.1574878785915778,0.015944503750000186,ok
148,00101.jpeg,jpeg,101,1000,450,3,"[[218, 219, 934, 219, 934, 449, 218, 449]]",164680,"[218, 219, 716, 230]",train,36.6,0.39,0.13013318809005084,0.01235132824120649,ok
149,00101.jpeg,jpeg,101,1000,450,3,"[[447, 305, 999, 305, 999, 449, 447, 449]]",79488,"[447, 305, 552, 144]",train,17.66,0.39,0.13013318809005084,0.01235132824120649,ok
150,00102.jpeg,jpeg,102,300,168,3,"[[243, 41, 299, 41, 299, 76, 243, 76]]",1960,"[243, 41, 56, 35]",train,3.89,0.39,0.12856473700591348,0.02442694096773105,ok
151,00102.jpeg,jpeg,102,300,168,3,"[[1, 52, 256, 52, 256, 168, 1, 168]]",29580,"[1, 52, 255, 116]",train,58.69,0.39,0.12856473700591348,0.02442694096773105,ok
152,00103.jpeg,jpeg,103,800,533,3,"[[171, 0, 799, 0, 799, 532, 171, 532]]",334096,"[171, 0, 628, 532]",train,78.35,0.32,0.10630324406185239,0.008085644823327121,ok
153,00104.jpeg,jpeg,104,248,203,3,"[[15, 40, 228, 40, 228, 198, 15, 198]]",33654,"[15, 40, 213, 158]",train,66.85,0.42,0.1386775325628954,0.00866036170964266,ok
154,00105.jpeg,jpeg,105,275,183,3,"[[18, 50, 253, 50, 253, 142, 18, 142]]",21620,"[18, 50, 235, 92]",train,42.96,0.43,0.14374895207296365,0.009144505568807929,ok
155,00106.jpeg,jpeg,106,900,616,3,"[[0, 463, 801, 463, 801, 616, 0, 616]]",122553,"[0, 463, 801, 153]",train,22.11,0.49,0.16190279546161898,0.01377091128423767,ok
156,00108.jpeg,jpeg,108,800,533,3,"[[0, 95, 633, 95, 633, 526, 0, 526]]",272823,"[0, 95, 633, 431]",train,63.98,0.47,0.1559199714282211,0.015242180190107917,ok
157,00109.jpeg,jpeg,109,299,168,3,"[[29, 51, 256, 51, 256, 149, 29, 149]]",22246,"[29, 51, 227, 98]",train,44.29,0.34,0.11426567654189139,0.00523831944259916,ok
158,00110.jpeg,jpeg,110,259,194,3,"[[1, 40, 258, 40, 258, 193, 1, 193]]",39321,"[1, 40, 257, 153]",train,78.26,0.42,0.13878098838681008,0.00858823046134645,ok
159,00110.jpeg,jpeg,110,259,194,3,"[[163, 0, 259, 0, 259, 51, 163, 51]]",4896,"[163, 0, 96, 51]",train,9.74,0.42,0.13878098838681008,0.00858823046134645,ok
160,00111.jpeg,jpeg,111,259,194,3,"[[8, 29, 253, 29, 253, 165, 8, 165]]",33320,"[8, 29, 245, 136]",train,66.31,0.45,0.15086605274597994,0.002329528850987023,ok
161,00113.jpeg,jpeg,113,800,410,3,"[[1, 177, 87, 177, 87, 270, 1, 270]]",7998,"[1, 177, 86, 93]",train,2.44,0.36,0.11964544476327117,0.0065165723169228265,ok
162,00113.jpeg,jpeg,113,800,410,3,"[[29, 183, 146, 183, 146, 282, 29, 282]]",11583,"[29, 183, 117, 99]",train,3.53,0.36,0.11964544476327117,0.0065165723169228265,ok
163,00113.jpeg,jpeg,113,800,410,3,"[[145, 184, 291, 184, 291, 295, 145, 295]]",16206,"[145, 184, 146, 111]",train,4.94,0.36,0.11964544476327117,0.0065165723169228265,ok
164,00113.jpeg,jpeg,113,800,410,3,"[[727, 249, 799, 249, 799, 340, 727, 340]]",6552,"[727, 249, 72, 91]",train,2.0,0.36,0.11964544476327117,0.0065165723169228265,ok
165,00113.jpeg,jpeg,113,800,410,3,"[[660, 175, 800, 175, 800, 236, 660, 236]]",8540,"[660, 175, 140, 61]",train,2.6,0.36,0.11964544476327117,0.0065165723169228265,ok
166,00113.jpeg,jpeg,113,800,410,3,"[[292, 189, 457, 189, 457, 315, 292, 315]]",20790,"[292, 189, 165, 126]",train,6.34,0.36,0.11964544476327117,0.0065165723169228265,ok
167,00113.jpeg,jpeg,113,800,410,3,"[[474, 199, 684, 199, 684, 334, 474, 334]]",28350,"[474, 199, 210, 135]",train,8.64,0.36,0.11964544476327117,0.0065165723169228265,ok
168,00114.jpeg,jpeg,114,259,194,3,"[[3, 40, 241, 40, 241, 193, 3, 193]]",36414,"[3, 40, 238, 153]",train,72.47,0.47,0.15830102822219255,0.016104607409014347,ok
169,00115.jpeg,jpeg,115,800,800,3,"[[1, 0, 798, 0, 798, 799, 1, 799]]",636803,"[1, 0, 797, 799]",train,99.5,0.39,0.13138739379084965,0.011041246107520754,ok
170,00116.jpeg,jpeg,116,271,186,3,"[[10, 14, 259, 14, 259, 175, 10, 175]]",40089,"[10, 14, 249, 161]",train,79.53,0.43,0.1420124017811968,0.014269462704147723,ok
171,00117.jpeg,jpeg,117,275,183,3,"[[38, 46, 270, 46, 270, 166, 38, 166]]",27840,"[38, 46, 232, 120]",train,55.32,0.49,0.1639939867982298,0.008300430722839341,ok
172,00118.jpeg,jpeg,118,259,194,3,"[[0, 24, 259, 24, 259, 193, 0, 193]]",43771,"[0, 24, 259, 169]",train,87.11,0.52,0.1738763453742229,0.010754724132039154,ok
173,00119.jpeg,jpeg,119,275,183,3,"[[0, 89, 277, 89, 277, 184, 0, 184]]",26315,"[0, 89, 277, 95]",train,52.29,0.48,0.15888372636685077,0.0028522188965988088,ok
174,00119.jpeg,jpeg,119,275,183,3,"[[245, 85, 275, 85, 275, 104, 245, 104]]",570,"[245, 85, 30, 19]",train,1.13,0.48,0.15888372636685077,0.0028522188965988088,ok
175,00119.jpeg,jpeg,119,275,183,3,"[[171, 74, 192, 74, 192, 93, 171, 93]]",399,"[171, 74, 21, 19]",train,0.79,0.48,0.15888372636685077,0.0028522188965988088,ok
176,00119.jpeg,jpeg,119,275,183,3,"[[186, 57, 217, 57, 217, 71, 186, 71]]",434,"[186, 57, 31, 14]",train,0.86,0.48,0.15888372636685077,0.0028522188965988088,ok
177,00120.jpeg,jpeg,120,262,193,3,"[[6, 4, 253, 4, 253, 189, 6, 189]]",45695,"[6, 4, 247, 185]",train,90.37,0.54,0.17885357362499643,8.313712677969061e-06,over-exposed
178,00121.jpeg,jpeg,121,183,275,3,"[[19, 126, 87, 126, 87, 174, 19, 174]]",3264,"[19, 126, 68, 48]",train,6.49,0.55,0.18257426076905345,0.015856058685126562,ok
179,00121.jpeg,jpeg,121,183,275,3,"[[1, 145, 164, 145, 164, 274, 1, 274]]",21027,"[1, 145, 163, 129]",train,41.78,0.55,0.18257426076905345,0.015856058685126562,ok
180,00121.jpeg,jpeg,121,183,275,3,"[[73, 106, 99, 106, 99, 112, 73, 112]]",156,"[73, 106, 26, 6]",train,0.31,0.55,0.18257426076905345,0.015856058685126562,ok
181,00121.jpeg,jpeg,121,183,275,3,"[[56, 112, 90, 112, 90, 126, 56, 126]]",476,"[56, 112, 34, 14]",train,0.95,0.55,0.18257426076905345,0.015856058685126562,ok
182,00121.jpeg,jpeg,121,183,275,3,"[[0, 104, 34, 104, 34, 135, 0, 135]]",1054,"[0, 104, 34, 31]",train,2.09,0.55,0.18257426076905345,0.015856058685126562,ok
183,00122.jpeg,jpeg,122,225,225,3,"[[119, 77, 172, 77, 172, 101, 119, 101]]",1272,"[119, 77, 53, 24]",train,2.51,0.5,0.16550292584523524,0.01919632189357947,ok
184,00122.jpeg,jpeg,122,225,225,3,"[[106, 86, 197, 86, 197, 158, 106, 158]]",6552,"[106, 86, 91, 72]",train,12.94,0.5,0.16550292584523524,0.01919632189357947,ok
185,00122.jpeg,jpeg,122,225,225,3,"[[17, 111, 224, 111, 224, 224, 17, 224]]",23391,"[17, 111, 207, 113]",train,46.2,0.5,0.16550292584523524,0.01919632189357947,ok
186,00122.jpeg,jpeg,122,225,225,3,"[[129, 71, 161, 71, 161, 87, 129, 87]]",512,"[129, 71, 32, 16]",train,1.01,0.5,0.16550292584523524,0.01919632189357947,ok
187,00122.jpeg,jpeg,122,225,225,3,"[[178, 68, 200, 68, 200, 83, 178, 83]]",330,"[178, 68, 22, 15]",train,0.65,0.5,0.16550292584523524,0.01919632189357947,ok
188,00123.jpeg,jpeg,123,800,534,3,"[[75, 149, 686, 149, 686, 363, 75, 363]]",130754,"[75, 149, 611, 214]",train,30.61,0.43,0.14283796296296294,0.020946858096090003,ok
189,00124.jpeg,jpeg,124,374,135,3,"[[1, 64, 373, 64, 373, 135, 1, 135]]",26412,"[1, 64, 372, 71]",train,52.31,0.44,0.14779021795553898,0.011785792784628706,ok
190,00124.jpeg,jpeg,124,374,135,3,"[[1, 47, 20, 47, 20, 61, 1, 61]]",266,"[1, 47, 19, 14]",train,0.53,0.44,0.14779021795553898,0.011785792784628706,ok
191,00124.jpeg,jpeg,124,374,135,3,"[[193, 40, 280, 40, 280, 90, 193, 90]]",4350,"[193, 40, 87, 50]",train,8.62,0.44,0.14779021795553898,0.011785792784628706,ok
192,00124.jpeg,jpeg,124,374,135,3,"[[307, 39, 373, 39, 373, 98, 307, 98]]",3894,"[307, 39, 66, 59]",train,7.71,0.44,0.14779021795553898,0.011785792784628706,ok
193,00124.jpeg,jpeg,124,374,135,3,"[[84, 39, 125, 39, 125, 67, 84, 67]]",1148,"[84, 39, 41, 28]",train,2.27,0.44,0.14779021795553898,0.011785792784628706,ok
194,00124.jpeg,jpeg,124,374,135,3,"[[129, 37, 190, 37, 190, 75, 129, 75]]",2318,"[129, 37, 61, 38]",train,4.59,0.44,0.14779021795553898,0.011785792784628706,ok
195,00125.jpeg,jpeg,125,800,428,3,"[[1, 1, 799, 1, 799, 427, 1, 427]]",339948,"[1, 1, 798, 426]",train,99.28,0.51,0.16904505680776988,0.009010226367728986,ok
196,00126.jpeg,jpeg,126,300,168,3,"[[39, 42, 237, 42, 237, 160, 39, 160]]",23364,"[39, 42, 198, 118]",train,46.36,0.47,0.15797414150845523,0.010469705495955824,ok
197,00127.jpeg,jpeg,127,260,194,3,"[[130, 78, 259, 78, 259, 123, 130, 123]]",5805,"[130, 78, 129, 45]",train,11.51,0.47,0.15514556866891618,0.00551198495336554,ok
198,00127.jpeg,jpeg,127,260,194,3,"[[15, 97, 259, 97, 259, 193, 15, 193]]",23424,"[15, 97, 244, 96]",train,46.44,0.47,0.15514556866891618,0.00551198495336554,ok
199,00128.jpeg,jpeg,128,300,168,3,"[[118, 28, 271, 28, 271, 166, 118, 166]]",21114,"[118, 28, 153, 138]",train,41.89,0.49,0.16226864820002077,0.0014176917220509993,ok
200,00129.jpeg,jpeg,129,275,183,3,"[[0, 79, 259, 79, 259, 183, 0, 183]]",26936,"[0, 79, 259, 104]",train,53.52,0.39,0.12879371665871184,0.007092770501940076,ok
201,00131.jpeg,jpeg,131,275,183,3,"[[8, 43, 275, 43, 275, 183, 8, 183]]",37380,"[8, 43, 267, 140]",train,74.28,0.36,0.11986007292468236,0.011410401733659252,ok
202,00132.jpeg,jpeg,132,271,186,3,"[[178, 23, 178, 31, 183, 31, 192, 31, 191, 28, 207, 28, 207, 24, 200, 22]]",261,"[178, 22, 29, 9]",train,0.52,0.61,0.2026761779319248,0.0020541031194977613,ok
203,00132.jpeg,jpeg,132,271,186,3,"[[210, 53, 216, 55, 192, 56, 188, 53]]",84,"[188, 53, 28, 3]",train,0.17,0.61,0.2026761779319248,0.0020541031194977613,ok
204,00132.jpeg,jpeg,132,271,186,3,"[[219, 51, 220, 55, 257, 54, 246, 50]]",190,"[219, 50, 38, 5]",train,0.38,0.61,0.2026761779319248,0.0020541031194977613,ok
205,00132.jpeg,jpeg,132,271,186,3,"[[267, 58, 252, 50, 270, 50, 270, 55, 270, 59]]",162,"[252, 50, 18, 9]",train,0.32,0.61,0.2026761779319248,0.0020541031194977613,ok
206,00132.jpeg,jpeg,132,271,186,3,"[[188, 42, 188, 45, 200, 45, 215, 53, 219, 53, 218, 50, 234, 49, 233, 43, 220, 42]]",506,"[188, 42, 46, 11]",train,1.0,0.61,0.2026761779319248,0.0020541031194977613,ok
207,00132.jpeg,jpeg,132,271,186,3,"[[120, 47, 120, 53, 123, 54, 122, 61, 123, 61, 127, 54, 164, 54, 163, 50, 156, 46]]",660,"[120, 46, 44, 15]",train,1.31,0.61,0.2026761779319248,0.0020541031194977613,ok
208,00132.jpeg,jpeg,132,271,186,3,"[[58, 17, 58, 24, 62, 31, 70, 31, 72, 27, 71, 21, 70, 16]]",210,"[58, 16, 14, 15]",train,0.42,0.61,0.2026761779319248,0.0020541031194977613,ok
209,00132.jpeg,jpeg,132,271,186,3,"[[73, 16, 73, 24, 79, 29, 86, 29, 90, 23, 87, 19, 83, 16]]",221,"[73, 16, 17, 13]",train,0.44,0.61,0.2026761779319248,0.0020541031194977613,ok
210,00132.jpeg,jpeg,132,271,186,3,"[[164, 48, 165, 53, 173, 58, 190, 57, 191, 52, 207, 52, 207, 49, 199, 46]]",516,"[164, 46, 43, 12]",train,1.02,0.61,0.2026761779319248,0.0020541031194977613,ok
211,00132.jpeg,jpeg,132,271,186,3,"[[89, 18, 94, 28, 103, 28, 103, 19, 99, 16]]",168,"[89, 16, 14, 12]",train,0.33,0.61,0.2026761779319248,0.0020541031194977613,ok
212,00132.jpeg,jpeg,132,271,186,3,"[[105, 20, 105, 27, 115, 29, 118, 25, 116, 19, 111, 17, 103, 16]]",195,"[103, 16, 15, 13]",train,0.39,0.61,0.2026761779319248,0.0020541031194977613,ok
213,00132.jpeg,jpeg,132,271,186,3,"[[112, 41, 113, 48, 119, 48, 141, 45, 142, 40]]",240,"[112, 40, 30, 8]",train,0.48,0.61,0.2026761779319248,0.0020541031194977613,ok
214,00132.jpeg,jpeg,132,271,186,3,"[[144, 40, 144, 45, 157, 45, 163, 49, 182, 46, 182, 44, 178, 41]]",342,"[144, 40, 38, 9]",train,0.68,0.61,0.2026761779319248,0.0020541031194977613,ok
215,00132.jpeg,jpeg,132,271,186,3,"[[172, 37, 171, 40, 133, 39, 131, 35, 169, 36]]",205,"[131, 35, 41, 5]",train,0.41,0.61,0.2026761779319248,0.0020541031194977613,ok
216,00132.jpeg,jpeg,132,271,186,3,"[[161, 18, 162, 29, 169, 29, 177, 30, 177, 19, 168, 17]]",208,"[161, 17, 16, 13]",train,0.41,0.61,0.2026761779319248,0.0020541031194977613,ok
217,00132.jpeg,jpeg,132,271,186,3,"[[258, 55, 222, 56, 234, 61, 269, 60]]",282,"[222, 55, 47, 6]",train,0.56,0.61,0.2026761779319248,0.0020541031194977613,ok
218,00132.jpeg,jpeg,132,271,186,3,"[[101, 92, 68, 98, 109, 135, 106, 142, 107, 143, 111, 142, 121, 152, 121, 148, 121, 144, 151, 137, 151, 124]]",4980,"[68, 92, 83, 60]",train,9.88,0.61,0.2026761779319248,0.0020541031194977613,ok
219,00132.jpeg,jpeg,132,271,186,3,"[[185, 58, 185, 66, 189, 69, 189, 64, 235, 62, 219, 56, 185, 58]]",650,"[185, 56, 50, 13]",train,1.29,0.61,0.2026761779319248,0.0020541031194977613,ok
220,00132.jpeg,jpeg,132,271,186,3,"[[72, 69, 120, 67, 121, 54, 112, 50, 70, 53, 71, 67]]",969,"[70, 50, 51, 19]",train,1.92,0.61,0.2026761779319248,0.0020541031194977613,ok
221,00132.jpeg,jpeg,132,271,186,3,"[[126, 66, 127, 82, 132, 84, 142, 84, 142, 74, 188, 71, 188, 69, 177, 63]]",1302,"[126, 63, 62, 21]",train,2.58,0.61,0.2026761779319248,0.0020541031194977613,ok
222,00132.jpeg,jpeg,132,271,186,3,"[[142, 91, 150, 95, 151, 81, 206, 80, 206, 77, 195, 71, 143, 76]]",1536,"[142, 71, 64, 24]",train,3.05,0.61,0.2026761779319248,0.0020541031194977613,ok
223,00132.jpeg,jpeg,132,271,186,3,"[[151, 98, 157, 105, 220, 105, 221, 90, 208, 82, 152, 83]]",1610,"[151, 82, 70, 23]",train,3.19,0.61,0.2026761779319248,0.0020541031194977613,ok
224,00132.jpeg,jpeg,132,271,186,3,"[[228, 108, 237, 116, 270, 114, 270, 88, 228, 89]]",1176,"[228, 88, 42, 28]",train,2.33,0.61,0.2026761779319248,0.0020541031194977613,ok
225,00132.jpeg,jpeg,132,271,186,3,"[[1, 138, 45, 133, 71, 186, 0, 186]]",3763,"[0, 133, 71, 53]",train,7.47,0.61,0.2026761779319248,0.0020541031194977613,ok
226,00132.jpeg,jpeg,132,271,186,3,"[[53, 146, 72, 185, 152, 185, 110, 143, 107, 145, 99, 138]]",4653,"[53, 138, 99, 47]",train,9.23,0.61,0.2026761779319248,0.0020541031194977613,ok
227,00132.jpeg,jpeg,132,271,186,3,"[[211, 131, 182, 141, 182, 144, 185, 144, 184, 149, 236, 186, 271, 186, 270, 159, 225, 135, 220, 136]]",4895,"[182, 131, 89, 55]",train,9.71,0.61,0.2026761779319248,0.0020541031194977613,ok
228,00132.jpeg,jpeg,132,271,186,3,"[[240, 120, 229, 132, 229, 135, 270, 158, 271, 146, 270, 130]]",1596,"[229, 120, 42, 38]",train,3.17,0.61,0.2026761779319248,0.0020541031194977613,ok
229,00132.jpeg,jpeg,132,271,186,3,"[[271, 69, 246, 71, 248, 73, 248, 75, 257, 76, 257, 79, 263, 81, 264, 79, 270, 78]]",300,"[246, 69, 25, 12]",train,0.6,0.61,0.2026761779319248,0.0020541031194977613,ok
230,00132.jpeg,jpeg,132,271,186,3,"[[270, 79, 265, 81, 271, 84]]",30,"[265, 79, 6, 5]",train,0.06,0.61,0.2026761779319248,0.0020541031194977613,ok
231,00132.jpeg,jpeg,132,271,186,3,"[[211, 81, 211, 83, 222, 89, 221, 101, 227, 101, 227, 88, 271, 87, 264, 81, 257, 80]]",1260,"[211, 80, 60, 21]",train,2.5,0.61,0.2026761779319248,0.0020541031194977613,ok
232,00132.jpeg,jpeg,132,271,186,3,"[[198, 71, 243, 69, 246, 73, 247, 76, 256, 76, 256, 79, 210, 80, 210, 82, 207, 80, 208, 77]]",754,"[198, 69, 58, 13]",train,1.5,0.61,0.2026761779319248,0.0020541031194977613,ok
233,00132.jpeg,jpeg,132,271,186,3,"[[189, 64, 190, 70, 199, 70, 242, 68, 231, 63]]",371,"[189, 63, 53, 7]",train,0.74,0.61,0.2026761779319248,0.0020541031194977613,ok
234,00132.jpeg,jpeg,132,271,186,3,"[[268, 61, 271, 63, 270, 68, 245, 70, 242, 67, 233, 62]]",342,"[233, 61, 38, 9]",train,0.68,0.61,0.2026761779319248,0.0020541031194977613,ok
235,00132.jpeg,jpeg,132,271,186,3,"[[125, 57, 168, 55, 177, 61, 177, 62, 132, 65, 124, 66]]",583,"[124, 55, 53, 11]",train,1.16,0.61,0.2026761779319248,0.0020541031194977613,ok
236,00132.jpeg,jpeg,132,271,186,3,"[[30, 100, 63, 96, 107, 135, 105, 141, 99, 136, 55, 145, 46, 132, 39, 132, 30, 112]]",3773,"[30, 96, 77, 49]",train,7.49,0.61,0.2026761779319248,0.0020541031194977613,ok
237,00132.jpeg,jpeg,132,271,186,3,"[[159, 137, 122, 146, 123, 154, 155, 185, 234, 185, 177, 145, 172, 146]]",5376,"[122, 137, 112, 48]",train,10.67,0.61,0.2026761779319248,0.0020541031194977613,ok
238,00133.jpeg,jpeg,133,800,448,3,"[[1, 0, 799, 0, 799, 447, 1, 447]]",356706,"[1, 0, 798, 447]",train,99.53,0.42,0.13860468822945846,0.02826360410454607,ok
239,00136.jpeg,jpeg,136,800,533,3,"[[72, 139, 738, 139, 738, 457, 72, 457]]",211788,"[72, 139, 666, 318]",train,49.67,0.53,0.17818557554353828,0.04463909112356297,ok
240,00137.jpeg,jpeg,137,800,533,3,"[[1, 84, 798, 84, 798, 532, 1, 532]]",357056,"[1, 84, 797, 448]",train,83.74,0.56,0.18607585010239244,0.022926938652888598,ok
241,00138.jpeg,jpeg,138,800,534,3,"[[97, 85, 612, 85, 612, 476, 97, 476]]",201365,"[97, 85, 515, 391]",train,47.14,0.53,0.17526052299821301,0.00822129583959842,ok
242,00138.jpeg,jpeg,138,800,534,3,"[[593, 134, 727, 134, 727, 432, 593, 432]]",39932,"[593, 134, 134, 298]",train,9.35,0.53,0.17526052299821301,0.00822129583959842,ok
243,00139.jpeg,jpeg,139,320,157,3,"[[22, 47, 311, 47, 311, 151, 22, 151]]",30056,"[22, 47, 289, 104]",train,59.82,0.42,0.13960654219224844,0.011992180532364286,ok
244,00139.jpeg,jpeg,139,320,157,3,"[[248, 6, 319, 6, 319, 30, 248, 30]]",1704,"[248, 6, 71, 24]",train,3.39,0.42,0.13960654219224844,0.011992180532364286,ok
245,00141.jpeg,jpeg,141,275,183,3,"[[12, 49, 230, 49, 230, 158, 12, 158]]",23762,"[12, 49, 218, 109]",train,47.22,0.55,0.18310661744412948,0.007469370808118494,ok
246,00141.jpeg,jpeg,141,275,183,3,"[[1, 92, 40, 92, 40, 183, 1, 183]]",3549,"[1, 92, 39, 91]",train,7.05,0.55,0.18310661744412948,0.007469370808118494,ok
247,00142.jpeg,jpeg,142,800,533,3,"[[29, 116, 729, 116, 729, 469, 29, 469]]",247100,"[29, 116, 700, 353]",train,57.95,0.21,0.0684736845332254,0.004342627468434853,ok
248,00143.jpeg,jpeg,143,297,170,3,"[[0, 47, 251, 47, 251, 169, 0, 169]]",30622,"[0, 47, 251, 122]",train,60.65,0.33,0.11064975009611687,0.013004231273946015,ok
249,00144.jpeg,jpeg,144,275,183,3,"[[67, 11, 261, 11, 261, 182, 67, 182]]",33174,"[67, 11, 194, 171]",train,65.92,0.4,0.13227765926705173,0.0018990568999182754,ok
250,00145.jpeg,jpeg,145,225,225,3,"[[1, 46, 223, 46, 223, 205, 1, 205]]",35298,"[1, 46, 222, 159]",train,69.72,0.43,0.14496418300653593,0.0167435117905204,ok
251,00146.jpeg,jpeg,146,800,534,3,"[[0, 49, 800, 49, 800, 534, 0, 534]]",388000,"[0, 49, 800, 485]",train,90.82,0.57,0.19003693300041619,0.012771022911349027,ok
252,00148.jpeg,jpeg,148,275,184,3,"[[35, 40, 237, 40, 237, 150, 35, 150]]",22220,"[35, 40, 202, 110]",train,43.91,0.54,0.17906510113926996,0.007704637333169095,ok
253,00149.jpeg,jpeg,149,259,194,3,"[[112, 26, 258, 26, 258, 142, 112, 142]]",16936,"[112, 26, 146, 116]",train,33.71,0.48,0.15843917208380517,0.0033146236654472755,ok
254,00149.jpeg,jpeg,149,259,194,3,"[[42, 65, 210, 65, 210, 171, 42, 171]]",17808,"[42, 65, 168, 106]",train,35.44,0.48,0.15843917208380517,0.0033146236654472755,ok
